XCoord,YCoord,FID,LEFT_FID,RIGHT_FID,LENGTH,ELEVATION
713903.76460000,3308759.26835000,174,-1,1,0.988822,5.100000
713904.00680000,3308759.08885000,175,-1,1,0.988822,5.100000
713904.24905000,3308758.90935000,176,-1,1,0.989085,5.100000
713904.49130000,3308758.72985000,177,-1,1,0.988822,5.100000
713904.73350000,3308758.55040000,178,-1,1,0.988627,5.100000
713904.97575000,3308758.37095000,179,-1,1,0.989085,5.100000
713905.21800000,3308758.19145000,180,-1,1,0.988822,5.100000
713905.46020000,3308758.01195000,181,-1,1,0.988822,5.100000
713905.70245000,3308757.83245000,182,-1,1,0.989085,5.100000
713905.94470000,3308757.65300000,183,-1,1,0.988626,5.100000
713906.18690000,3308757.47355000,184,-1,1,0.988822,5.100000
713906.42915000,3308757.29405000,185,-1,1,0.989085,5.100000
713906.67140000,3308757.11455000,186,-1,1,0.988822,5.100000
713906.91360000,3308756.93505000,187,-1,1,0.988822,5.100000
713907.15585000,3308756.75560000,188,-1,1,0.988890,5.100000
713907.39810000,3308756.57615000,189,-1,1,0.988822,5.100000
713907.64030000,3308756.39665000,190,-1,1,0.988822,5.100000
713907.88255000,3308756.21715000,191,-1,1,0.989085,5.100000
713908.12480000,3308756.03765000,192,-1,1,0.988822,5.100000
713908.36700920,3308755.85821243,193,-1,1,0.988627,5.100000
713908.60925000,3308755.67875000,194,-1,1,0.989085,5.000000
713908.85150000,3308755.49925000,195,-1,1,0.988822,5.000000
713909.09370000,3308755.31975000,196,-1,1,0.988822,5.000000
713909.33595000,3308755.14025000,197,-1,1,0.989085,5.000000
713909.57820052,3308754.96080070,198,-1,1,0.988626,5.000000
713909.79715000,3308754.76000000,199,-1,1,0.971203,5.000000
713909.99285000,3308754.53785000,200,-1,1,0.970957,5.000000
713910.18850000,3308754.31575000,201,-1,1,0.970740,5.000000
713910.38415000,3308754.09365000,202,-1,1,0.970957,5.000000
713910.57985000,3308753.87155000,203,-1,1,0.970957,5.000000
713910.77555000,3308753.64945000,204,-1,1,0.970957,5.000000
713910.97125000,3308753.42735000,205,-1,1,0.970957,5.000000
713911.16690000,3308753.20525000,206,-1,1,0.970740,5.000000
713911.36255000,3308752.98310000,207,-1,1,0.971203,4.900000
713911.55825000,3308752.76095000,208,-1,1,0.970957,4.900000
713911.75395000,3308752.53885000,209,-1,1,0.970957,5.000000
713911.94965000,3308752.31675000,210,-1,1,0.970957,5.000000
713912.14530000,3308752.09465000,211,-1,1,0.970740,5.000000
713912.34095000,3308751.87255000,212,-1,1,0.970957,4.900000
713912.53665000,3308751.65045000,213,-1,1,0.970957,4.900000
713912.73235000,3308751.42835000,214,-1,1,0.970957,4.900000
713912.92805000,3308751.20620000,215,-1,1,0.971203,4.900000
713913.12370000,3308750.98405000,216,-1,1,0.970740,4.900000
713913.31935000,3308750.76195000,217,-1,1,0.970957,4.900000
713913.51505000,3308750.53985000,218,-1,1,0.970957,4.900000
713913.71075000,3308750.31775000,219,-1,1,0.970957,4.800000
713913.90645000,3308750.09565000,220,-1,1,0.970957,4.700000
713914.10210000,3308749.87355000,221,-1,1,0.970740,4.700000
713914.29775000,3308749.65145000,222,-1,1,0.970957,4.600000
713914.49345000,3308749.42930000,223,-1,1,0.971203,4.600000
713914.68915000,3308749.20715000,224,-1,1,0.970957,4.600000
713914.88485000,3308748.98505000,225,-1,1,0.970957,4.700000
713915.08050000,3308748.76295000,226,-1,1,0.970740,4.800000
713915.27615000,3308748.54085000,227,-1,1,0.970957,4.800000
713915.47185000,3308748.31875000,228,-1,1,0.970957,4.700000
713915.66755000,3308748.09665000,229,-1,1,0.970957,4.700000
713915.83575000,3308747.85660000,230,-1,1,0.963915,4.700000
713915.97645000,3308747.59860000,231,-1,1,0.963915,4.700000
713916.11715000,3308747.34060000,232,-1,1,0.963915,4.700000
713916.25790000,3308747.08265000,233,-1,1,0.963784,4.800000
713916.39865000,3308746.82470000,234,-1,1,0.963915,4.800000
713916.53935000,3308746.56670000,235,-1,1,0.963915,4.900000
713916.68005000,3308746.30870000,236,-1,1,0.963915,4.900000
713916.82075000,3308746.05075000,237,-1,1,0.963627,5.000000
713916.96145000,3308745.79280000,238,-1,1,0.963915,5.000000
713917.10215000,3308745.53480000,239,-1,1,0.963915,5.000000
713917.24290000,3308745.27680000,240,-1,1,0.964072,5.000000
713917.38365000,3308745.01885000,241,-1,1,0.963627,5.000000
713917.52435000,3308744.76090000,242,-1,1,0.963915,5.000000
713917.66505000,3308744.50290000,243,-1,1,0.963915,5.000000
713917.80575000,3308744.24490000,244,-1,1,0.963915,5.000000
713917.94645000,3308743.98690000,245,-1,1,0.963915,5.000000
713918.08715000,3308743.72895000,246,-1,1,0.963627,4.900000
713918.22790000,3308743.47100000,247,-1,1,0.964072,4.900000
713918.36865000,3308743.21300000,248,-1,1,0.963915,4.900000
713918.50935000,3308742.95500000,249,-1,1,0.963915,4.800000
713918.65005000,3308742.69705000,250,-1,1,0.963627,4.800000
713918.79075000,3308742.43910000,251,-1,1,0.963915,4.800000
713918.93145000,3308742.18110000,252,-1,1,0.963915,4.700000
713919.02880000,3308741.90645000,253,-1,1,0.971759,4.700000
713919.08275000,3308741.61515000,254,-1,1,0.971699,4.700000
713919.13670000,3308741.32390000,255,-1,1,0.971436,4.800000
713919.19065000,3308741.03265000,256,-1,1,0.971699,4.800000
713919.24455000,3308740.74135000,257,-1,1,0.971699,4.900000
713919.29850000,3308740.45005000,258,-1,1,0.971759,4.900000
713919.35245000,3308740.15875000,259,-1,1,0.971699,4.900000
713919.40640000,3308739.86750000,260,-1,1,0.971436,4.900000
713919.46035000,3308739.57625000,261,-1,1,0.971699,4.900000
713919.51430000,3308739.28495000,262,-1,1,0.971759,4.900000
713919.56825000,3308738.99365000,263,-1,1,0.971699,4.900000
713919.62215000,3308738.70235000,264,-1,1,0.971699,5.000000
713919.67610000,3308738.41105000,265,-1,1,0.971759,5.000000
713919.73005000,3308738.11980000,266,-1,1,0.971376,5.000000
713919.78400000,3308737.82855000,267,-1,1,0.971759,5.000000
713919.83795000,3308737.53725000,268,-1,1,0.971699,5.000000
713919.89185000,3308737.24595000,269,-1,1,0.971699,5.000000
713919.94580000,3308736.95465000,270,-1,1,0.971759,5.000000
713919.99975000,3308736.66335000,271,-1,1,0.971699,5.000000
713920.05370000,3308736.37210000,272,-1,1,0.971436,5.000000
713920.10765000,3308736.08085000,273,-1,1,0.971699,4.900000
713920.16155000,3308735.78955000,274,-1,1,0.971699,4.900000
713920.21550000,3308735.49825000,275,-1,1,0.971759,4.900000
713920.26945000,3308735.20695000,276,-1,1,0.971699,4.900000
713920.32340000,3308734.91570000,277,-1,1,0.971436,4.900000
713920.35460000,3308734.61960000,278,-1,1,0.987681,4.900000
713920.36300000,3308734.31860000,279,-1,1,0.987681,4.900000
713920.37140000,3308734.01760000,280,-1,1,0.987681,5.000000
713920.37980000,3308733.71655000,281,-1,1,0.988009,5.000000
713920.38820000,3308733.41550000,282,-1,1,0.987681,5.000000
713920.39665000,3308733.11450000,283,-1,1,0.987690,5.000000
713920.40510000,3308732.81350000,284,-1,1,0.987681,4.900000
713920.41350000,3308732.51250000,285,-1,1,0.987681,4.900000
713920.42190000,3308732.21150000,286,-1,1,0.987681,4.900000
713920.43030000,3308731.91050000,287,-1,1,0.987681,4.900000
713920.43870000,3308731.60950000,288,-1,1,0.987681,4.900000
713920.44710000,3308731.30850000,289,-1,1,0.987681,4.900000
713920.45555000,3308731.00750000,290,-1,1,0.987690,4.900000
713920.46400000,3308730.70650000,291,-1,1,0.987681,4.900000
713920.47240000,3308730.40550000,292,-1,1,0.987681,4.900000
713920.48080000,3308730.10450000,293,-1,1,0.987681,4.900000
713920.48920000,3308729.80350000,294,-1,1,0.987681,4.900000
713920.49760000,3308729.50250000,295,-1,1,0.987681,4.900000
713920.50600000,3308729.20150000,296,-1,1,0.987681,4.900000
713920.51445000,3308728.90050000,297,-1,1,0.987690,4.900000
713920.52290000,3308728.59950000,298,-1,1,0.987681,4.800000
