XCoord,YCoord,FID,LEFT_FID,RIGHT_FID,LENGTH,ELEVATION
727534.13042176,3305591.15825218,372,-1,1,0.991230,3.800000
727534.13588274,3305590.85608027,373,-1,1,0.991230,3.800000
727534.14134373,3305590.55390835,374,-1,1,0.991230,3.800000
727534.14680471,3305590.25173644,375,-1,1,0.991230,3.800000
727534.15226569,3305589.94956453,376,-1,1,0.991230,3.800000
727534.15772668,3305589.64739262,377,-1,1,0.991230,3.800000
727534.16318766,3305589.34522071,378,-1,1,0.991230,3.800000
727534.16864864,3305589.04304879,379,-1,1,0.991230,3.900000
727534.17410962,3305588.74087688,380,-1,1,0.991230,3.900000
727534.17957060,3305588.43870497,381,-1,1,0.991230,3.900000
727534.18503158,3305588.13653306,382,-1,1,0.991230,3.900000
727534.19049256,3305587.83436115,383,-1,1,0.991230,3.900000
727534.19595354,3305587.53218923,384,-1,1,0.991230,3.900000
727534.20141452,3305587.23001732,385,-1,1,0.991230,3.900000
727534.20687549,3305586.92784541,386,-1,1,0.991230,3.900000
727534.21233647,3305586.62567350,387,-1,1,0.991230,3.900000
727534.21779745,3305586.32350159,388,-1,1,0.991230,3.900000
727534.22325842,3305586.02132968,389,-1,1,0.991230,3.900000
727534.22871940,3305585.71915776,390,-1,1,0.991230,3.900000
727534.23418037,3305585.41698585,391,-1,1,0.991230,3.900000
727534.23964135,3305585.11481394,392,-1,1,0.991230,3.900000
727534.24510232,3305584.81264203,393,-1,1,0.991230,3.900000
727534.25056330,3305584.51047012,394,-1,1,0.991230,3.900000
727534.25602427,3305584.20829821,395,-1,1,0.991230,3.900000
727534.26148524,3305583.90612629,396,-1,1,0.991230,3.900000
727534.26694621,3305583.60395438,397,-1,1,0.991230,3.900000
727534.27240719,3305583.30178247,398,-1,1,0.991230,4.000000
727534.27786816,3305582.99961056,399,-1,1,0.991230,4.000000
727534.28332913,3305582.69743865,400,-1,1,0.991230,4.000000
727534.28908504,3305582.39507021,401,-1,1,0.992556,4.000000
727534.29513588,3305582.09250525,402,-1,1,0.992556,4.000000
727534.30118673,3305581.78994029,403,-1,1,0.992556,4.000000
727534.30723757,3305581.48737533,404,-1,1,0.992556,4.000000
727534.31328842,3305581.18481037,405,-1,1,0.992556,4.000000
727534.31933926,3305580.88224540,406,-1,1,0.992556,4.000000
727534.32539011,3305580.57968044,407,-1,1,0.992556,4.000000
727534.33144095,3305580.27711548,408,-1,1,0.992556,4.000000
727534.33749179,3305579.97455052,409,-1,1,0.992556,4.000000
727534.34354264,3305579.67198556,410,-1,1,0.992556,4.000000
727534.34959348,3305579.36942059,411,-1,1,0.992556,4.000000
727534.35564432,3305579.06685563,412,-1,1,0.992556,4.000000
727534.36169516,3305578.76429067,413,-1,1,0.992556,4.000000
727534.36774600,3305578.46172571,414,-1,1,0.992556,4.000000
727534.37379684,3305578.15916075,415,-1,1,0.992556,4.000000
727534.37984768,3305577.85659579,416,-1,1,0.992556,4.000000
727534.38589852,3305577.55403083,417,-1,1,0.992556,4.000000
727534.39194936,3305577.25146586,418,-1,1,0.992556,4.000000
727534.39800020,3305576.94890090,419,-1,1,0.992556,4.000000
727534.40405103,3305576.64633594,420,-1,1,0.992556,4.000000
727534.41010187,3305576.34377098,421,-1,1,0.992556,4.000000
727534.41615271,3305576.04120602,422,-1,1,0.992556,4.000000
727534.42220354,3305575.73864106,423,-1,1,0.992556,4.000000
727534.42825438,3305575.43607610,424,-1,1,0.992556,4.000000
727534.43430521,3305575.13351114,425,-1,1,0.992556,4.000000
727534.44035605,3305574.83094618,426,-1,1,0.992556,4.000000
727534.44640688,3305574.52838121,427,-1,1,0.992556,4.000000
727534.45245772,3305574.22581625,428,-1,1,0.992556,4.000000
727534.45850855,3305573.92325129,429,-1,1,0.992556,4.000000
727534.46455938,3305573.62068633,430,-1,1,0.992556,4.000000
727534.47061021,3305573.31812137,431,-1,1,0.992556,4.100000
